reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e5af4776-3339-4fa1-bdc7-e0812911089f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"halo min ,cobak fixed itu gimana ya proses paket saya nunggunya bisa 3jam blm kelar",5,0,82.7.0,2025-06-01 11:55:33,,,82.7.0
697b1e2e-3a81-41b2-8bf3-f0d0c55b7bb8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bad apps,1,0,82.7.0,2025-06-01 10:53:08,"Hai Kak Alfian, maaf sebelumnya. Pastikan sudah melakukan pembaruan versi aplikasi atau clear cache ya. Jika butuh bantuan lanjut, bisa melalui WA Official IM3 di 0855-1000-185 ya. Terima Kasih. 💛 ^Nila",2025-06-02 08:05:36,82.7.0
8e4f6d79-05c0-495f-b0c3-d106f0ad290d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,82.7.0,2025-06-01 10:14:55,,,82.7.0
a3175146-052b-428d-a7af-94cf6eba7a47,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kebiasaan INDOSAT, pulsa berkurang walau tidak digunakan. Pas dicek infonya digunakan untuk akses internet, padahal pengaturan untuk akses mobile data saya matikan (berkurangnya sedikit, tapi sering dan susah bertahun2). Lapor juga percuma, g ada respons dari CS. LAYANAN INDOSAT SANGAT BURUK, JAUH LEBIH BURUK DARI PROVIDER SELULER LAINNYA DI INDONESIA!!!",1,1,82.7.0,2025-06-01 08:38:42,"Hi Kak Edwin, maaf untuk hal yang dialami. Kami akan bantu cek untuk penggunaan pulsanya. Kakak bisa langsung infokan nomor dan waktu kejadiannya melalui link WA di https://bit.ly/twim3wa. Salam ^Ema",2022-04-16 01:13:42,82.7.0
277b3243-6499-49f8-8ee2-46f9acbbe4d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mahal paketannya gak 30hari lagii,3,0,82.7.0,2025-06-01 06:32:40,,,82.7.0
7e41c35e-43b6-40ee-85d9-dd5052db3baf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pop up iklan sangat mengganggu,1,0,82.7.0,2025-06-01 05:08:10,"Hai Kak, mohon maaf bikin nggak nyaman. Infokan datanya melalui WA Official IM3 di 0855-1000-185 yuk agar segera Kami bantu pengecekannya. Terima Kasih. 💛 ^Nila",2025-06-02 04:12:19,82.7.0
601e8c9b-d940-4d2d-b69b-6fcb8ce6f01e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Masa aktifnya pendek,1,0,82.7.0,2025-06-01 03:49:33,"Hai Kak Hilman, mohon maaf bikin nggak nyaman. Infokan datanya melalui WA Official IM3 di 0855-1000-185 yuk agar segera Kami bantu pengecekannya. Terima Kasih. 💛 ^Nila",2025-06-02 02:38:03,82.7.0
2740dbc6-a7fd-4406-9763-f83ece3bf8e1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,harga paketnya rada agak mahal dikit bro,4,0,82.7.0,2025-06-01 01:42:43,,,82.7.0
b168f726-d862-4fb0-bbea-1f985ef3d5eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Beli kuota di aplikasi ini dengan pulsa gagal melulu, kenapa sih?",1,0,,2025-05-31 20:36:39,"Hai kak Aндй, maaf atas ketidaknyamanannya. Kami sarankan saat registrasi bis turunkan datanya ke 3G/2G only dan coba kembali ya kak. Jika masih belum bisa, agar dapat kami cek lebih lanjut dan menjaga privasi, mohon infokan detailnya melalui link WA di https://bit.ly/twim3wa. Salam ^ANIS",2022-07-26 21:58:57,
8d13724c-6a52-4541-b58c-0e0dc5d80ae5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,,2025-05-31 17:37:44,,,
7c510d2d-37d7-499b-b8e4-52fddaf240d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"harga paket nya mahal, mana harga paket 25GB 50 ribu? ko ilang",1,0,82.7.0,2025-05-31 15:03:13,"Hai Kak Ghani, penyesuaian harga dilakukan seiring dengan perbaikan kualitas layanan sebagai komitmen Kami untuk berikan yang terbaik bagi pelanggan setia IM3. Jangan khawatir, kamu bisa eksplor beragam Hot Promo di *888# atau via myIM3 loh! Terima Kasih. 💛 ^Nila",2025-06-01 04:58:26,82.7.0
44a9626a-b99f-41d5-b599-1ff2f8e431aa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,82.7.0,2025-05-31 13:48:35,,,82.7.0
89bc1f97-e5a7-4acb-8e63-b1997646f0a7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus, tapi terkadang saat beli paket kuota bulanan selalu gabisa, stuck di ""in progress"" tapi gak masuk masuk kuotanya. mohon perbaikan nya",3,0,82.7.0,2025-05-31 06:05:40,,,82.7.0
8a45ca11-7dad-4c75-a970-26d4be52468d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,your internet connection has improved a lot. thank you,5,0,82.7.0,2025-05-31 02:17:36,,,82.7.0
79ae33d1-2022-4856-8930-de1d94cb2cc9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah hampir 3 tahun lebih,tiap isi pulsa m3 pasti langsung kepotong Rp.1.500,- Sudah pernah lapor langsung juga ke indosatnya...tapi sampe skrg tidak ada solusi...kalo sekali 2 kali ok lah,tapi kalo sampe bertahun tahun apa namanya???",1,0,82.7.0,2025-05-30 17:15:26,"Hai Kak Vitta, mohon maaf bikin nggak nyaman. Infokan datanya melalui indiraim3.com/WhatsApp yuk agar segera kami bantu pengecekan terkait pulsanya yang terpotong. Terima Kasih^ 💛 Valy",2025-05-31 01:22:56,82.7.0
396fb0c7-598d-4308-8e4f-cecc3b698b6c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong paket nya lebih murah lagi min,5,0,82.6.0,2025-05-30 14:10:53,,,82.6.0
cb5249a4-d09a-4d6a-970e-f11d8dba7dcb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"great app if you want to pay money to see ads, horrible connectivity during no quota emergency when I wanted to GIVE them money, every day I regret not getting telkomsel. 10/10 retardation",5,0,,2025-05-30 13:24:51,,,
0cd2ef72-38ae-489d-8c50-eb39ac083ae7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk b aja sinyal gaje kadang naik kadang turun anj,5,0,82.7.0,2025-05-30 13:04:05,,,82.7.0
0747d0f7-b787-44cb-9c45-3855d75f8570,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,82.7.0,2025-05-30 11:04:01,,,82.7.0
5f9c013f-78d4-4934-b1d9-9de435cb5d63,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy to use app,5,0,82.7.0,2025-05-30 09:03:41,,,82.7.0
f3599eac-3218-4714-9b01-9d5ea714806c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the Best in provider internet in INDONESIA,5,1,82.7.0,2025-05-30 08:26:04,,,82.7.0
912fb4fb-be4d-42ec-9cd6-737a6ffc9a09,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,82.7.0,2025-05-30 02:38:35,,,82.7.0
89a44591-5514-4e18-978f-29672a666c42,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"always cut saldo every day, does not have good information to remove the hidden packages and also doesn't have good information about hiden active package",1,0,82.7.0,2025-05-30 01:41:38,"Hi Mr Iwan, thanks for sharing your valuable feedback. To ensure, please check your transaction history on *885# and send us the details through indiraim3.com/WhatsApp for further checking. Thank you 💛^Valy",2025-05-31 04:30:10,82.7.0
9de4b200-4da2-4821-b52a-ec83e7946ddc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,woy goblock ini kenapa nda bisa tebuka??? kenapa im3 sy mati?,1,0,82.7.0,2025-05-29 19:52:39,"Hai Kak Sergio, maaf sebelumnya. Pastikan sudah melakukan pembaruan versi aplikasi atau clear cache ya. Jika butuh bantuan lanjut, bisa melalui indiraim3.com/WhatsApp ya. Terima Kasih^ 💛 Valy",2025-05-31 05:12:23,82.7.0
b7af52f7-d566-4a9b-94eb-d698760ad6eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"murah si, tapi sinyal lo ampas banget",2,0,,2025-05-29 12:30:18,"Hai Kak, maaf sebelumnya ya. Silahkan coba untuk restart device, tunggu beberapa saat dan dicoba kembali. Untuk bantuan lanjut, yuk infokan detil ke indiraim3.com/WhatsApp. Terima kasih 💛 ^Valy",2025-05-30 02:48:55,
357ece8c-d4c0-4138-8a45-a0a204b63e36,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"There's a quota, there's a signal, but it's always slow to open any app. I can't even open the IM3 app myself. I've asked their service but it doesn't help at all.",1,3,82.7.0,2025-05-29 10:35:21,"Hi Mr Rasha, we're sorry for the inconvenience. Please try to restart your device, wait for some time before turn it on again. Please chat us through indiraim3.com/WhatsApp to assist you with further checking. Thank you 💛^Valy",2025-05-30 03:57:53,82.7.0
9e775da3-5076-436d-8f22-0f703f620ff5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus Dan simple dipakai,5,0,82.7.0,2025-05-29 08:47:52,,,82.7.0
4eb87807-86d0-4eb1-baa4-b29d9abd5973,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"beli kuota yang 4 GB dua kali, Tapi current data nya masih sama saja 4 GB, tidak menambah menjadi 8 GB, ini gimana ya? saya tertipu atau saya nya yang bodoh? sama sering bgt bermasalah, dikit2 error, gabisa isi, padahal lagi urgent",1,0,82.7.0,2025-05-29 07:38:37,"Hai Kak Bianca, mohon maaf bikin nggak nyaman. Infokan datanya melalui indiraim3.com/WhatsApp yuk agar segera kami bantu pengecekannya. Terima Kasih^ 💛 Valy",2025-05-18 07:22:39,82.7.0
939d906d-cc59-45e8-a7b7-74c9621003b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngelag bgt najis,1,0,,2025-05-29 06:14:52,"Hai Kak Ry, maaf udah bikin gak nyaman. Silahkan untuk restart device, tunggu beberapa saat dan dicoba kembali. Jika masih terkendala, mohon infokan detil ke indiraim3.com/WhatsApp ya. Terima kasih 💛 ^Valy",2025-05-30 07:35:18,
d479cbfe-657a-4300-a31c-88b5815f9639,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebagai pelanggan lama saya kecewa dengan layanan IM3, dari 2020 sampai sekarang harga paket data semakin naik tetapi kualitas jaringan semakin buruk, padahal saya tinggal disalah satu kota besar yang notabene akses jaringan mudah dan cepat. Sinyal tiba² hilang dan jaringan tidak stabil itu terjadi setiap saat ntah itu sedang cuaca normal ataupun saat cuaca hujan. Separah ini kah kualitas pelayanan IM3 sekarang? bukannya meningkat malah menurun!!SANGAT KECEWA!!!",1,0,82.7.0,2025-05-29 04:33:27,"Hai Kak Dony, penyesuaian harga dilakukan seiring dengan perbaikan kualitas layanan sebagai komitmen kami untuk berikan yang terbaik bagi pelanggan setia IM3. Jangan khawatir, kamu bisa eksplor beragam Hot Promo di *888# atau via myIM3 loh! Terima Kasih^Kaye 💛",2025-05-30 01:08:34,82.7.0
741ffc67-5ebd-44fb-8066-fd33e34d51ca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,flow transaksi nya gampang,5,0,82.7.0,2025-05-29 03:28:23,,,82.7.0
407a7618-27ec-48ee-8c47-2dfaa04fbfac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kecewa. roaming Thailand gak bisa.,1,0,82.7.0,2025-05-29 01:20:00,"Hai Kak Reis, mohon maaf bikin nggak nyaman. Infokan datanya melalui indiraim3.com/WhatsApp yuk agar segera kami bantu pengecekannya. Terima Kasih^ 💛 Valy",2025-05-31 05:24:17,82.7.0
bf616518-2017-474a-a433-85d354025af8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,simpe n fast,5,0,82.7.0,2025-05-29 01:14:20,,,82.7.0
e81287ea-4af9-4472-87e7-7df44dc7539a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sekarang sudah tahun 2025 Tolong tambahkan Mode Gelap! Please add support for Dark Mode/Dark Theme.,1,2,82.7.0,2025-05-28 16:40:12,"
Sore Kak, maaf atas ketidaknyamanannya, agar dapat kami bantu mengenai keluhannya, yuk infokan detailnya melalui link WA di https://bit.ly/twim3wa. Salam ^San",2022-01-21 08:32:36,82.7.0
b933615a-75df-4d9c-87d9-0b66c7b58954,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,paket internet nya semakin mahal,1,0,82.6.0,2025-05-28 10:19:47,"Hai Kak Sari, penyesuaian harga dilakukan seiring dengan perbaikan kualitas layanan sebagai komitmen kami untuk berikan yang terbaik bagi pelanggan setia IM3. Jangan khawatir, kamu bisa eksplor beragam Hot Promo di *888# atau via myIM3 loh! Terima Kasih^Kaye 💛",2025-05-30 03:06:57,82.6.0
291e29d0-2466-4496-9e10-7960578a3875,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kebanyakan login ulang. merepotkan,3,0,82.7.0,2025-05-28 08:33:45,,,82.7.0
d97ba6ac-29ba-4f8f-adaa-8cc57f107813,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,unstable network and connection,2,0,82.7.0,2025-05-28 08:30:01,"Hi Mr. Arif, we apologize for the inconvenience. Please try restarting your device, wait a moment, and then try again. For further assistance, feel free to share the details via IM3's Official WhatsApp at 0855-1000-185. Thank you 💛 ^Kaye",2025-05-30 02:22:52,82.7.0
6bcb565d-12ed-477d-9c49-664d90496a9e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,82.7.0,2025-05-28 02:48:15,,,82.7.0
8a5fbd77-14bf-4a3d-aa62-3f953d3b6045,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,APP BERAT. NGEBUG MULU. DAN YG PALING BIKIN CAPEK: SPAM SMS PROMOSI DAN PINJOL GAJELAS. POP UP PESAN/LINK YG GABISA DICANCEL NGABISIN BATTERY HP. Kalo ada rate minus pasti saya klik.,1,1,82.7.0,2025-05-28 00:53:40,"Hai Kak Fauziah, mohon maaf bikin nggak nyaman. Infokan datanya melalui WA Official IM3 di 0855-1000-185 yuk agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-05-28 08:51:33,82.7.0
88851fa2-034a-4f22-abec-6ce3282183be,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,beli paket call ke semua operator tapi gabis dipake buat nelfon call center. rugi banget jangan ada yg ketipu lagi plissss,1,0,82.7.0,2025-05-27 23:36:54,"Hai Kak Tiara, mohon maaf bikin nggak nyaman. Infokan datanya melalui WA Official IM3 di 0855-1000-185 yuk agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-05-28 08:43:24,82.7.0
6ef80fc1-8517-4831-92a9-2beaf6f46af2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantab sekali kawan,5,0,82.7.0,2025-05-27 21:03:41,,,82.7.0
42c5ff35-d1d1-442e-9165-dc330419a00e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,should have more choices to choose the data package,4,0,82.7.0,2025-05-27 17:31:23,,,82.7.0
cd7ba68a-0c64-4fb7-84d4-44ec4293b7d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lemot. pulsa hilang dikit demi sedikit gak karuan padahal gak pake sms, telfon atau beli paket.",1,1,82.7.0,2025-05-27 14:03:42,"Hi Kak, maaf aktivitas internetnya jadi terganggu. Jangan khawatir kami akan bantu agar aksesnya lancar kembali. Silakan off/on HP dan akses kembali. Cek untuk APN diisi indosatgprs. Oiya, apabila masih sama silakan kirim detail datanya melalui link WA di https://bit.ly/twim3wa. Salam ^Vanya",2023-12-17 19:57:50,82.7.0
bb42ca46-635d-4835-bbe0-500c037f3c2f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tukang tipu,1,0,82.4.0,2025-05-27 13:44:28,"Hai Kak Syarifah, mohon maaf bikin nggak nyaman. Infokan datanya melalui WA Official IM3 di 0855-1000-185 yuk agar segera kami bantu pengecekannya. Terima Kasih^Kaye 💛",2025-05-28 06:45:03,82.4.0
d9ca444e-cd2b-4066-95d1-54d5ee0f2652,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,do you have in bonuses,2,0,82.7.0,2025-05-27 10:12:22,"Hi, sorry for the inconvenience. Please provide the data via WA Official IM3 at 0855-1000-185 so we can help you check it immediately. Thank you^Kaye 💛",2025-05-28 03:48:27,82.7.0
2ef9302f-ac56-4487-9d85-c325962afa11,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,paket yg sesuai dengan kebutuhan sering nya dihapus atau hilang dari menu,1,0,82.7.0,2025-05-27 04:51:53,"Terima kasih saran dan masukannya. Kami akan berupaya lebih baik lagi. Jika butuh bantuan lanjut, Kak Veronika dapat kirimkan pesan melalui WA Official IM3 di 0855-1000-185. Terima Kasih 💛 ^Kaye",2025-05-28 01:42:32,82.7.0
f7f09171-3c46-4bc9-8029-df4fd377ce97,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga bisa di buka,1,0,81.12.1,2025-05-26 14:23:06,"Hai Kak Luqman, maaf sebelumnya. Pastikan sudah melakukan pembaruan versi aplikasi atau clear cache ya. Jika butuh bantuan lanjut, bisa melalui WA Official IM3 di 0855-1000-185 ya. Terima Kasih. 💛 ^Nila",2025-05-27 05:59:30,81.12.1
6d7e5e8b-adab-47e9-98f4-0bf110178661,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terimakasih atas layanan terbaiknya,5,0,82.7.0,2025-05-26 11:04:18,,,82.7.0
96713c85-2955-4bae-b766-3fc7041d5387,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong tambahin info untuk nomer Prepaid nya, selain info masa aktif nya, juga info utk masa tenggang nya, sampai kapan dan ada notifikasi utk reminder nya..",3,0,82.7.0,2025-05-26 10:20:42,,,82.7.0
c418e3ba-b3d9-40f1-a2d3-6c4767521956,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sinyal yang jelek,1,1,82.7.0,2025-05-26 07:49:38,"Hai Kak Alvaro, maaf ya sebelumnya. Terkait jaringan silakan coba untuk restart device, tunggu beberapa saat dan dicoba akses kembali. Untuk bantuan lanjut, yuk infokan detail ke WA Official IM3 di 0855-1000-185. Terima kasih. 💛 ^Nila",2025-05-27 01:14:30,82.7.0
857daaea-08b5-4737-af4e-fcd30e75e1b3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"simple easy to use, great app for every im3 user (also have many promo hehehe)",5,1,82.7.0,2025-05-26 05:28:51,,,82.7.0
5af1b3f5-a752-4586-b89d-2d7d7304f501,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Paket murah diperbanyak, masa tenggang diperpanjang, quota diperbesar untuk paket 25ribu kebawah, krn ekonomi sedang sulit dikalangan bawah...",4,0,82.7.0,2025-05-26 03:05:14,,,82.7.0
99c3e3ad-88b7-45c1-bfa4-4172f385fd01,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GUE ISI PULSA RAJIN BANGET TAPI UMUR KARTU GUE KENAPA NGGA NAMBAH KOCAK?,4,0,82.4.0,2025-05-26 00:19:18,,,82.4.0
b194d627-1018-441a-8ca4-c9bc27021dd3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Beli paket yg bagus in progress terus, sedangkan paket mahal saampaah langsung sukses",1,0,82.7.0,2025-05-25 16:31:36,"Hai Kak, maaf sebelumnya. Bisa coba set jaringan ke 2G saat proses registrasi. Jika butuh bantuan lanjut, infokan detilnya melalui official Whatsapp IM3 di https://indiraim3.com/waim3 yuk agar segera kami bantu eskalasi. Terima Kasih 💛 ^Alin",2025-05-26 02:06:52,82.7.0
9142999c-c7c3-44b6-8ee1-01f4d0884214,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bad cs behaviour. ga ada empati dan niat ngebantu samsek. banyak promo boongan juga dari app. tulisannya dapet quota besar ternyata kecil,1,0,82.7.0,2025-05-25 15:37:12,"Hai Kak, maaf sebelumnya. Jika butuh bantuan lanjut, Kakak dapat kirimkan pesan melalui official Whatsapp IM3 di https://indiraim3.com/waim3 . Terima Kasih 💛 ^Alin",2025-05-26 02:27:20,82.7.0
